,University,Faculty Name,Faculty Website,scholarid
6153,University of Oregon,Michal Young,http://ix.cs.uoregon.edu/~michal,rhogjK0AAAAJ
6154,University of Oregon,Ramakrishnan Durairajan,http://ix.cs.uoregon.edu/~ram,6jzveA4AAAAJ
6155,University of Oregon,Reza Rejaie,http://ix.cs.uoregon.edu/~reza,dgRIYXIAAAAJ
6156,University of Oregon,Stephen Fickas,http://ix.cs.uoregon.edu/~fickas,9qA78uUAAAAJ
6157,University of Oregon,Thanh Hong Nguyen,https://ix.cs.uoregon.edu/~thanhhng,6fpZnQIAAAAJ
6158,University of Oregon,Thien Huu Nguyen,http://ix.cs.uoregon.edu/~thien,Da2FhegAAAAJ
6159,University of Oregon,Yingjiu Li,https://cs.uoregon.edu/profile/yingjiul,Z4ReDEMAAAAJ
6160,University of Oregon,Yu Wang 0160,https://yuwang0103.github.io,XPCmiz4AAAAJ
6161,University of Oregon,Zena M. Ariola,https://www.cs.uoregon.edu/People/Faculty/Zena_Ariola.php,LmLKjyYAAAAJ
6162,University of South Carolina,Amit P. Sheth,https://www.linkedin.com/in/amitsheth,2T3H4ekAAAAJ
6163,University of South Carolina,Biplav Srivastava,https://sites.google.com/site/biplavsrivastava,mPC6wp4AAAAJ
6164,University of South Carolina,Caroline M. Eastman,https://cse.sc.edu/~eastman,NOSCHOLARPAGE
6165,University of South Carolina,Chin-Tser Huang,http://www.cse.sc.edu/~huangct,9JXSsgYAAAAJ
6166,University of South Carolina,Christian O'Reilly,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/oreilly_christian.php,NllRAkwAAAAJ
6167,University of South Carolina,Csilla Farkas,https://cse.sc.edu/~farkas,rDJjJgoAAAAJ
6168,University of South Carolina,Duncan A. Buell,https://cse.sc.edu/duncanbuell,PKx4tToAAAAJ
6169,University of South Carolina,Forest Agostinelli,https://cse.sc.edu/~foresta,R3ru5X8AAAAJ
6170,University of South Carolina,Homayoun Valafar,http://www.cse.sc.edu/~homayoun,RR6LGC8AAAAJ
6171,University of South Carolina,Ioannis M. Rekleitis,http://www.cse.sc.edu/~yiannisr,KjfpioYAAAAJ
6172,University of South Carolina,Jason D. Bakos,https://cse.sc.edu/~jbakos,pXa_QqEAAAAJ
6173,University of South Carolina,Jianjun Hu,http://www.cse.sc.edu/~jianjunh,_iD3nyMAAAAJ
6174,University of South Carolina,Jijun Tang,https://cse.sc.edu/~jtang,tpkq0ScAAAAJ
6175,University of South Carolina,John R. Rose,http://www.cse.sc.edu/~rose,NOSCHOLARPAGE
6176,University of South Carolina,José M. Vidal,http://jmvidal.cse.sc.edu,pKs-384AAAAJ
6177,University of South Carolina,Kirk D. Fiedler,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/kirkfiedler.php,NYcJt0UAAAAJ
6178,University of South Carolina,Manton M. Matthews,https://cse.sc.edu/~matthews,NOSCHOLARPAGE
6179,University of South Carolina,Marco G. Valtorta,http://www.cse.sc.edu/~mgv,IXWSOxcAAAAJ
6180,University of South Carolina,Matt E. Thatcher,https://www.sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/mattthatcher.php,NOSCHOLARPAGE
6181,University of South Carolina,Michael N. Huhns,http://www.cse.sc.edu/~huhns,hvtmB0UAAAAJ
6182,University of South Carolina,Pooyan Jamshidi,https://pooyanjamshidi.github.io,Jre2RUQAAAAJ
6183,University of South Carolina,Qi Zhang 0038,https://qizhg.github.io,wJNQVS0AAAAJ
6184,University of South Carolina,Ramtin Zand,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/zand.php,JyzaowcAAAAJ
6185,University of South Carolina,Sanjib Sur 0001,https://cse.sc.edu/~sur,sgShf0sAAAAJ
6186,University of South Carolina,Song Wang 0002,http://www.cse.sc.edu/~songwang,eycXl_QAAAAJ
6187,University of South Carolina,Srihari Nelakuditi,http://www.cse.sc.edu/~srihari,wEaHHWIAAAAJ
6188,University of South Carolina,Stephen A. Fenner,http://www.cse.sc.edu/~fenner,NOSCHOLARPAGE
6189,University of South Carolina,Vignesh Narayanan,https://vigsnar.github.io,IXy6vzsAAAAJ
6190,University of South Carolina,Yan Tong,http://www.cse.sc.edu/~tongy,tY9bQTkAAAAJ
6191,University of South Florida,Adriana Iamnitchi,http://www.cse.usf.edu/~anda,BfrPSGIAAAAJ
6192,University of South Florida,Alessio Gaspar,http://cereal.forest.usf.edu/alessio,8UtfjnIAAAAJ
6193,University of South Florida,Alfredo Weitzenfeld,http://robolat.org,0QFPg3oAAAAJ
6194,University of South Florida,Ankur Mali,https://ankurmali.github.io,ogxlzgcAAAAJ
6195,University of South Florida,Anshuman Chhabra,https://www.anshumanc.com,1U7Zy7sAAAAJ
6196,University of South Florida,Attila A. Yavuz,http://csee.usf.edu/~attilaayavuz,vx6BwmwAAAAJ
6197,University of South Florida,Dmitry Goldgof,http://aivi.cse.usf.edu/~goldgof,yQS_n0gAAAAJ
6198,University of South Florida,Gene Louis Kim,https://cse.usf.edu/~genekim,9jFmOukAAAAJ
6199,University of South Florida,Guangjing Wang 0001,https://guangjing.wang,HizrFb4AAAAJ
6200,University of South Florida,Hank Jayne,http://www.csee.usf.edu/~zheng,BT95LeMAAAAJ
6201,University of South Florida,Jarred Ligatti,http://www.cse.usf.edu/~ligatti,xmQREcEAAAAJ
6202,University of South Florida,John Licato,https://cse.usf.edu/~licato,pewRWtIAAAAJ
6203,University of South Florida,John Murray-Bruce,https://www.cse.usf.edu/~murraybruce,lQkw3IoAAAAJ
6204,University of South Florida,Julia Woodward,https://juliawoodward.wordpress.com,K_N_PS4AAAAJ
6205,University of South Florida,Ken Christensen 0001,https://cse.usf.edu/~kchriste/christen.html,TizToucAAAAJ
6206,University of South Florida,Kenneth Christensen,http://www.csee.usf.edu/~christen,LCMdPKcAAAAJ
6207,University of South Florida,Larry O. Hall,https://cse.usf.edu/~lohall,AKHplAUAAAAJ
6208,University of South Florida,Lawrence Hall,http://www.usf.edu/engineering/cse/people/hall-lawrence.aspx,AKHplAUAAAAJ
6209,University of South Florida,Les A. Piegl,http://www.piegl.com,yvA23lcAAAAJ
6210,University of South Florida,Marvin Andujar,https://www.marvinandujar.com,u0-uO54AAAAJ
6211,University of South Florida,Mehran Mozaffari Kermani,https://www.cse.usf.edu/~mehran2,RhJC3vkAAAAJ
6212,University of South Florida,Miguel Labrador,http://www.cse.usf.edu/~labrador,TpatQDgAAAAJ
6213,University of South Florida,Ning Wang 0022,https://ning-wang1.github.io,nrAMv9cAAAAJ
6214,University of South Florida,Prasant Mohapatra,https://pmlab.cse.usf.edu,Zc018qEAAAAJ
6215,University of South Florida,Rafael Perez,http://www.usf.edu/engineering/cse/people/perez-rafael.aspx,q-LsHfYAAAAJ
6216,University of South Florida,Raiyan Abdul Baten,https://www.raiyan-ab.com,B5JI3bYAAAAJ
6217,University of South Florida,Rangachar Kasturi,http://www.cse.usf.edu/~r1k,EFB9ZuwAAAAJ
6218,University of South Florida,Robert Karam,https://cse.usf.edu/~rkaram,8m6uKm0AAAAJ
6219,University of South Florida,Seungbae Kim,https://sites.google.com/site/sbkimcv,gFZlotAAAAAJ
6220,University of South Florida,Shaun J. Canavan,http://www.cse.usf.edu/~scanavan,zayQB-oAAAAJ
6221,University of South Florida,Srinivas Katkoori,http://vcapp.cse.usf.edu/~katkoori,LBBlksAAAAAJ
6222,University of South Florida,Sriram Chellappan,http://www.cse.usf.edu/~shri,T1P0XnIAAAAJ
6223,University of South Florida,Sudeep Sarkar,http://www.cse.usf.edu/~sarkar,xX2D9FQAAAAJ
6224,University of South Florida,Tempestt J. Neal,http://www.cse.usf.edu/~tjneal,GopCh2QAAAAJ
6225,University of South Florida,William Armitage,http://www.usf.edu/engineering/cse/people,NOSCHOLARPAGE
6226,University of South Florida,Xinming Ou,http://www.cse.usf.edu/~xou,faldcbwAAAAJ
6227,University of South Florida,Yao Liu 0007,http://www.cse.usf.edu/~yliu,gaDVuHsAAAAJ
6228,University of South Florida,Yi-Cheng Tu,http://www.csee.usf.edu/~tuy,J7QqD2IAAAAJ
6229,University of South Florida,Yili Ren,https://yiliren.github.io,qk1kc00AAAAJ
6230,University of South Florida,Yu Sun 0004,http://www.cse.usf.edu/~yusun,n5G2xkIAAAAJ
6231,University of South Florida,Zhao Han,https://zhaohanphd.com,QHVdvtUAAAAJ
6232,University of Tennessee,Aly E. Fathy,http://web.eecs.utk.edu/~fathy,D_b0_TYAAAAJ
6233,University of Tennessee,Amir Sadovnik,http://uvu.eecs.utk.edu,NOSCHOLARPAGE
6234,University of Tennessee,Audris Mockus,http://mockus.us,ZGvnVQUAAAAJ
6235,University of Tennessee,Benjamin J. Blalock,http://web.eecs.utk.edu/~bblalock,NOSCHOLARPAGE
6236,University of Tennessee,Brad T. Vander Zanden,http://web.eecs.utk.edu/~bvz,NOSCHOLARPAGE
6237,University of Tennessee,Bruce J. MacLennan,http://web.eecs.utk.edu/~mclennan,A14DflkAAAAJ
6238,University of Tennessee,Charles Cao 0001,http://web.eecs.utk.edu/~qcao1,7WYOBKkAAAAJ
6239,University of Tennessee,Daniel Costinett,https://www.eecs.utk.edu/people/faculty/dcostine,7c5zd_4AAAAJ
6240,University of Tennessee,Donatello Materassi,http://www.eecs.utk.edu/people/faculty/dmateras,_bjIGdIAAAAJ
6241,University of Tennessee,Doowon Kim,https://www.eecs.utk.edu/people/doowon-kim,5lMlCeIAAAAJ
6242,University of Tennessee,Fangxing Li,http://web.eecs.utk.edu/~fli6,Xlzr3HMAAAAJ
6243,University of Tennessee,Fei (Fred) Wang,http://www.eecs.utk.edu/people/faculty/fwang9,Kl1OE9UAAAAJ
6244,University of Tennessee,Garrett S. Rose,http://web.eecs.utk.edu/~grose4,Tn07pSYAAAAJ
6245,University of Tennessee,Gong Gu,http://web.eecs.utk.edu/~ggu1,A2-AVVcAAAAJ
6246,University of Tennessee,Gregory Peterson,https://www.eecs.utk.edu/people/faculty/gdp,3Zg-7o4AAAAJ
6247,University of Tennessee,Hairong Qi 0001,http://www.eecs.utk.edu/people/faculty/hqi,GqnNG-kAAAAJ
6248,University of Tennessee,Husheng Li,http://web.eecs.utk.edu/~husheng,pM3wc_YAAAAJ
6249,University of Tennessee,Héctor Pulgar-Painemal,https://www.eecs.utk.edu/people/faculty/hpulgar,NOSCHOLARPAGE
6250,University of Tennessee,Itamar Arel,http://www.eecs.utk.edu/people/faculty/ielhanan,wivIgKkAAAAJ
6251,University of Tennessee,Jack Dongarra,http://www.netlib.org/utk/people/JackDongarra,X4SbSTAAAAAJ
6252,University of Tennessee,James S. Plank,http://web.eecs.utk.edu/~plank,pH3eZOQAAAAJ
6253,University of Tennessee,Jayne Wu,http://www.eecs.utk.edu/people/faculty/jwu10,oXoWM_QAAAAJ
6254,University of Tennessee,Jens Gregor,http://web.eecs.utk.edu/~jgregor,NOSCHOLARPAGE
6255,University of Tennessee,Jeremy H. Holleman,http://www.eecs.utk.edu/people/faculty/jhollema,kWTef0wAAAAJ
6256,University of Tennessee,Jian Huang 0007,http://web.eecs.utk.edu/~huangj,fGm3ZMkAAAAJ
6257,University of Tennessee,Jian Liu 0001,http://web.eecs.utk.edu/~jliu,Ckfl4_AAAAAJ
6258,University of Tennessee,Jinyuan Stella Sun,http://web.eecs.utk.edu/~jysun,gqGfIIsAAAAJ
6259,University of Tennessee,Judy Day,http://www.math.utk.edu/~judyday,OCTyT5YAAAAJ
6260,University of Tennessee,Kai Sun 0001,http://web.eecs.utk.edu/~kaisun,O_2drywAAAAJ
6261,University of Tennessee,Kevin Tomsovic,http://web.eecs.utk.edu/~ktomsovi,dffHNuwAAAAJ
6262,University of Tennessee,Leon M. Tolbert,http://web.eecs.utk.edu/~tolbert,c7PEGQUAAAAJ
6263,University of Tennessee,Lynne E. Parker,http://web.eecs.utk.edu/~leparker,XxGyUpAAAAAJ
6264,University of Tennessee,Mark E. Dean,http://www.eecs.utk.edu/people/faculty/markdean,xwhmCksAAAAJ
6265,University of Tennessee,Max Schuchard,https://web.eecs.utk.edu/~mschucha/index.html,-o0o1B4AAAAJ
6266,University of Tennessee,Micah Beck,http://web.eecs.utk.edu/~mbeck,oAMW4OEAAAAJ
6267,University of Tennessee,Michael A. Langston,http://web.eecs.utk.edu/~langston,PXCKvVgAAAAJ
6268,University of Tennessee,Michael D. Vose,http://www.eecs.utk.edu/people/faculty/mvose1,NOSCHOLARPAGE
6269,University of Tennessee,Michael R. Jantz,http://web.eecs.utk.edu/~mrjantz,ACtrMMgAAAAJ
6270,University of Tennessee,Michael W. Berry,http://web.eecs.utk.edu/~mberry,TrSq1u8AAAAJ
6271,University of Tennessee,Mongi A. Abidi,http://www.eecs.utk.edu/people/faculty/abidi,p6w_qmoAAAAJ
6272,University of Tennessee,Nicole McFarlane,http://www.eecs.utk.edu/people/faculty/mcf,gC6GzlEAAAAJ
6273,University of Tennessee,Scott Ruoti,https://isrl.byu.edu/researchers/scott-ruoti,u38Uv3QAAAAJ
6274,University of Tennessee,Seddik M. Djouadi,https://www.eecs.utk.edu/people/faculty/mdjouadi,NOSCHOLARPAGE
6275,University of Tennessee,Syed Islam,http://www.eecs.utk.edu/people/faculty/sislam,Q2JWrRkAAAAJ
6276,University of Tennessee,Weizi Li,https://weizi-li.github.io,kuaAAnMAAAAJ
6277,University of Tennessee,Yilu Liu,http://www.eecs.utk.edu/people/faculty/liu,NOSCHOLARPAGE
6278,Wayne State University,Abusayeed M. Saifullah,https://engineering.wayne.edu/profile/gi8674,CYwffSUAAAAJ
6279,Wayne State University,Alexander Kotov 0001,http://www.cs.wayne.edu/kotov,83gsCFsAAAAJ
6280,Wayne State University,Amiangshu Bosu,https://amiangshu.com,mPJAsAMAAAAJ
6281,Wayne State University,Daniel Grosu,http://www.cs.wayne.edu/~dgrosu,LhsomaUAAAAJ
6282,Wayne State University,Dongxiao Zhu,http://www.cs.wayne.edu/dzhu,L0CbApYAAAAJ
6283,Wayne State University,Farshad Fotouhi,http://www.cs.wayne.edu/fotouhi/page.php,IkBUnLYAAAAJ
6284,Wayne State University,Jing Hua 0001,http://www.cs.wayne.edu/~jinghua,E0PGasMAAAAJ
6285,Wayne State University,Lihao Xu,http://www.cs.wayne.edu/~lihao,Q1QN1qYAAAAJ
6286,Wayne State University,Loren Schwiebert,http://www.cs.wayne.edu/~loren,mP7h9LcAAAAJ
6287,Wayne State University,Marco Brocanelli,http://brok.eng.wayne.edu,AyWhHyQAAAAJ
6288,Wayne State University,Ming Dong 0001,http://www.cs.wayne.edu/~mdong,yCUFD2wAAAAJ
6289,Wayne State University,Monica Brockmeyer,http://engineering.wayne.edu/profile/ag7006,NOSCHOLARPAGE
6290,Wayne State University,Narendra S. Goel,http://engineering.wayne.edu/profile/aa2671,E8X4MN4AAAAJ
6291,Wayne State University,Nathan Fisher,http://www.cs.wayne.edu/~fishern,30pCSfEAAAAJ
6292,Wayne State University,Prashant Khanduri,https://engineering.wayne.edu/profile/hm8920,dFZ7VrwAAAAJ
6293,Wayne State University,RhongHo Jang,https://engineering.wayne.edu/profile/hf8512,h9Nfyf0AAAAJ
6294,Wayne State University,Robert G. Reynolds,http://ai.cs.wayne.edu/ai/member%20webs/Reynolds/index.htm,DGxl9iUAAAAJ
6295,Wayne State University,Shiyong Lu,http://www.cs.wayne.edu/~shiyong,ZsA3NvYAAAAJ
6296,Wayne State University,Sorin Draghici,http://vortex.cs.wayne.edu/Sorin/index.htm,fbkIhRYAAAAJ
6297,Wayne State University,Suzan Arslanturk,http://suzanars.eng.wayne.edu/index.html,08yfzbMAAAAJ
6298,Wayne State University,Zheng Dong 0002,http://zheng.eng.wayne.edu,QbJYBncAAAAJ
6299,Wayne State University,Zhizhong Han,https://h312h.github.io,RGNWczEAAAAJ
6300,Wayne State University,Zichun Zhong,http://www.cs.wayne.edu/zzhong,1YiIoGYAAAAJ
6301,Augusta University,Abdullah Al-Mamun 0001,https://www.augusta.edu/faculty/directory/view.php?id=AALMAMUN,PpBDA1cAAAAJ
6302,Augusta University,Ahmad Jbara,https://www.augusta.edu/faculty/directory/view.php?id=AJBARA,58rYtv0AAAAJ
6303,Augusta University,Ahmed AlEroud,https://www.augusta.edu/faculty/directory/view.php?id=AALEROUD,vW6NVIQAAAAJ
6304,Augusta University,Alexander A. Schvartsman,https://www.augusta.edu/faculty/directory/view.php?id=ASCHWARZMANN,gQo0AHYAAAAJ
6305,Augusta University,Bogdan S. Chlebus,https://www.augusta.edu/faculty/directory/view.php?id=BCHLEBUS,_JWhZSAAAAAJ
6306,Augusta University,Clément Aubert,https://spots.augusta.edu/caubert,mV9zWOoAAAAJ
6307,Augusta University,Costas Busch,https://www.augusta.edu/faculty/directory/view.php?id=KBUSCH,VxzBbI0AAAAJ
6308,Augusta University,Dariusz R. Kowalski,https://www.augusta.edu/faculty/directory/view.php?id=DKOWALSKI,npq3yLIAAAAJ
6309,Augusta University,Edward Tremel,https://edwardtremel.com,7zX-PdgAAAAJ
6310,Augusta University,Gianluca Zanella,https://www.augusta.edu/faculty/directory/view.php?id=GZANELLA,hS2ShxsAAAAJ
6311,Augusta University,Gokila Dorai,https://www.augusta.edu/faculty/directory/view.php?id=GDORAI,VME6RWsAAAAJ
6312,Augusta University,Gursimran S. Walia,http://www.gursimransinghwalia.com,X2qEWo0AAAAJ
6313,Augusta University,Harley D. Eades III,https://metatheorem.org,Nbb0YZEAAAAJ
6314,Augusta University,Helen Zhao 0001,https://jieqiongzhao.github.io,7WgUoKMAAAAJ
6315,Augusta University,Hisham G. Daoud,https://www.augusta.edu/faculty/directory/view.php?id=HDAOUD,8Ah9adgAAAAJ
6316,Augusta University,Hoda Maleki,https://www.augusta.edu/faculty/directory/view.php?id=HMALEKI,MFf4T7oAAAAJ
6317,Augusta University,James N. Smith,https://www.augusta.edu/faculty/directory/view.php?id=JASMITH8,vktau2YAAAAJ
6318,Augusta University,Jason Orlosky,https://www.jeoresearch.com,QLSRDi8AAAAJ
6319,Augusta University,Jason Williams,https://www.augusta.edu/faculty/directory/view.php?id=JWILLIAMS45,wgRoG-kAAAAJ
6320,Augusta University,Jeffrey D. Morris,https://www.augusta.edu/ccs/faculty.php,VWQQYTcAAAAJ
6321,Augusta University,Jerônimo G. Grandi,https://www.augusta.edu/faculty/directory/view.php?id=JGRANDI,VOUOkLYAAAAJ
6322,Augusta University,John J. Heslen,https://www.augusta.edu/faculty/directory/view.php?id=JHESLEN,xOmATMMAAAAJ
6323,Augusta University,Kamal Al Nasr,https://www.augusta.edu/faculty/directory/view.php?id=KALNASR,ktItSA0AAAAJ
6324,Augusta University,Lin Li 0067,https://www.augusta.edu/faculty/directory/view.php?id=LLI1,krQPTJcAAAAJ
6325,Augusta University,Mark A. Harris,https://www.augusta.edu/faculty/directory/view.php?id=MARHARRIS1,eo1oWjoAAAAJ
6326,Augusta University,Mei Kang Qiu,https://www.augusta.edu/faculty/directory/view.php?id=MQIU,smMVdtwAAAAJ
6327,Augusta University,Michael Dowell,https://www.augusta.edu/faculty/directory/view.php?id=mdowell,NzpqwxEAAAAJ
6328,Augusta University,Michael Nowatkowski,https://www.augusta.edu/faculty/directory/view.php?id=MNOWATKOWSKI,6pNrf1MAAAAJ
6329,Augusta University,Mohamed I. Ibrahem,https://www.augusta.edu/faculty/directory/view.php?id=MIBRAHEM,uXaXACEAAAAJ
6330,Augusta University,Nisha Panwar,https://sites.google.com/view/panwar,0dhq-70AAAAJ
6331,Augusta University,Onyeka Ezenwoye,https://www.augusta.edu/faculty/directory/view.php?id=oezenwoye,WzzzVvoAAAAJ
6332,Augusta University,Paul C. Attie,https://www.augusta.edu/faculty/directory/view.php?id=PATTIE,weh0F3wAAAAJ
6333,Augusta University,Paul York,https://www.augusta.edu/faculty/directory/view.php?id=pyork1,ucRxkp8AAAAJ
6334,Augusta University,Peter Robinson 0002,https://pwrobinson.github.io,DsPjnMQAAAAJ
6335,Augusta University,Piotr Krysta,https://sites.google.com/view/piotrkrysta,Pe39BdUAAAAJ
6336,Augusta University,Reza Rahaeimehr,https://www.augusta.edu/faculty/directory/view.php?id=RRAHAEIMEHR,SSMiDecAAAAJ
6337,Augusta University,Richard DeFrancisco,https://www3.cs.stonybrook.edu/~rdefrancisco,tcGjTOoAAAAJ
6338,Augusta University,Ronald Martin,https://www.augusta.edu/faculty/directory/view.php?id=RMARTI16,NOSCHOLARPAGE
6339,Augusta University,Sejun Song,https://sites.google.com/view/sejunsongswebpage/home?authuser=0,kHE12KEAAAAJ
6340,Augusta University,Shiwei Fang,https://shiwei-fang.github.io,K44i-noAAAAJ
6341,Augusta University,Shiwei Zeng,https://sites.google.com/view/shiweizeng,gnNGU4UAAAAJ
6342,Augusta University,Shungeng Zhang,https://sgzhang.top,ovmcuwcAAAAJ
6343,Augusta University,Sungmin Hong,https://web2.augusta.edu/faculty/directory/view.php?id=SUHONG,-_HTiLYAAAAJ
6344,Augusta University,Waylon Brunette,https://www.augusta.edu/faculty/directory/view.php?id=WBRUNETTE,4_sc4XsAAAAJ
6345,Augusta University,Wei Zhang 0090,https://www.augusta.edu/faculty/directory/view.php?id=WZHANG1,lQQCQSUAAAAJ
6346,Augusta University,Weiming Xiang 0001,https://xiangweiming.github.io,Vm_7JP8AAAAJ
6347,Augusta University,Yuyan Bao,https://yuyanbao.github.io,PIIByJAAAAAJ
6348,Augusta University,Zi Wang 0003,https://www.augusta.edu/faculty/directory/view.php?id=ZWANG1,wWmQDIAAAAJ
6349,Brigham Young University,Amanda Lee Hughes,https://cs.byu.edu/department/directory/faculty-directory/amanda-hughes,74SEAxMAAAAJ
6350,Brigham Young University,Bill Barrett,https://cs.byu.edu/faculty/barrett,yLWfq68AAAAJ
6351,Brigham Young University,Brent Adams,https://animation.byu.edu/content/faculty,NOSCHOLARPAGE
6352,Brigham Young University,Bryan S. Morse,http://morse.cs.byu.edu,yOyREHoAAAAJ
6353,Brigham Young University,Christophe G. Giraud-Carrier,https://cs.byu.edu/faculty/cgc,jHWj2yYAAAAJ
6354,Brigham Young University,Christopher Archibald,https://cs.byu.edu/faculty/ca65,tH8pducAAAAJ
6355,Brigham Young University,Cory Barker,https://cs.byu.edu/faculty/barker,iZfqmbMAAAAJ
6356,Brigham Young University,Dan A. Ventura,http://axon.cs.byu.edu/Dan,iSsKAqQAAAAJ
6357,Brigham Young University,Daniel Zappala,https://cs.byu.edu/faculty/zappala,Q9DsCL4AAAAJ
6358,Brigham Young University,David Wingate,https://cs.byu.edu/faculty/dw87,W9uPOIQAAAAJ
6359,Brigham Young University,Eric G. Mercer,https://cs.byu.edu/faculty/egm,FbUhdYYAAAAJ
6360,Brigham Young University,Eric K. Ringger,https://faculty.cs.byu.edu/~ringger,XkkU-hwAAAAJ
6361,Brigham Young University,J. Kelly Flanagan,https://cs.byu.edu/faculty/flanaganjkelly,NOSCHOLARPAGE
6362,Brigham Young University,Jacob W. Crandall,http://www.jacobcrandall.net,FHGBC58AAAAJ
6363,Brigham Young University,Kenneth J. Rodham,https://cs.byu.edu/faculty/rodham,NOSCHOLARPAGE
6364,Brigham Young University,Kent E. Seamons,https://cs.byu.edu/faculty/seamons,XY4ky-YAAAAJ
6365,Brigham Young University,Kevin D. Seppi,https://cs.byu.edu/faculty/kseppi,xLQan5cAAAAJ
